InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
TU,Fish,151713,2,Lepomis megalotis,Centrarchidae,,,30.75417,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.75 mi. below Richardson Landing.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151705,12,Hybognathus nuchalis,Cyprinidae,,,30.75417,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.75 mi. below Richardson Landing.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151715,3,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151720,13,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151723,3,Hybognathus nuchalis,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151729,37,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151734,7,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151751,4,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151743,31,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151745,2,Gambusia affinis,Poeciliidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,151750,3,Lepomis macrochirus,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,4,14,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152867,3,Carpiodes velifer,Catostomidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152872,10,Pimephales vigilax,Cyprinidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152873,5,Gambusia affinis,Poeciliidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152868,415,Hybognathus nuchalis,Cyprinidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152878,13,Carpiodes velifer,Catostomidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152885,18,Pimephales vigilax,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152886,3,Lepomis megalotis,Centrarchidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152888,2,Micropterus salmoides,Centrarchidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152883,18,Notropis atherinoides,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152880,852,Hybognathus nuchalis,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152897,17,Pimephales vigilax,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152889,3,Carpiodes velifer,Catostomidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152898,1,Micropterus salmoides,Centrarchidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152892,60,Notropis atherinoides,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152890,811,Hybognathus nuchalis,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152902,9,Carpiodes velifer,Catostomidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152904,34,Notropis atherinoides,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152910,16,Pimephales vigilax,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152911,3,Gambusia affinis,Poeciliidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152903,826,Hybognathus nuchalis,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152917,22,Carpiodes velifer,Catostomidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152920,17,Notropis atherinoides,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152926,6,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152918,403,Hybognathus nuchalis,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152931,11,Carpiodes velifer,Catostomidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152940,18,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152935,45,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152933,233,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152945,31,Hybognathus nuchalis,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152954,8,Lepomis megalotis,Centrarchidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152953,12,Gambusia affinis,Poeciliidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152948,3,Notropis atherinoides,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152952,40,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152959,4,Carpiodes velifer,Catostomidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152971,31,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152978,9,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152973,7,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152972,2,Ictalurus punctatus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152965,3,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,152961,280,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,7,21,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153773,20,Pimephales vigilax,Cyprinidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153770,54,Hybognathus nuchalis,Cyprinidae,,,30.79694,-89.8175,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 0.5 mi. above Hwy. 26.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153781,108,Pimephales vigilax,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153777,589,Hybognathus nuchalis,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank 1.0 mi. below Hwy. 26.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153785,2,Carpiodes velifer,Catostomidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153787,7,Notropis atherinoides,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153791,19,Pimephales vigilax,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153786,167,Hybognathus nuchalis,Cyprinidae,,,30.77583,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Coburn Creek.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153799,26,Pimephales vigilax,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153795,79,Hybognathus nuchalis,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153803,17,Hybognathus nuchalis,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153808,1,Micropterus salmoides,Centrarchidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153807,12,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below Richardson Landing.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153819,28,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153813,2,Notropis atherinoides,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153812,67,Hybognathus nuchalis,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153827,62,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153828,40,Gambusia affinis,Poeciliidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153823,50,Hybognathus nuchalis,Cyprinidae,,,30.705,-89.84611,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just above Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153840,95,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153841,32,Ictalurus punctatus,Ictaluridae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153836,3,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153842,2,Lepomis megalotis,Centrarchidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153846,9,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,153831,16,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1988,10,20,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154271,50,Hybognathus nuchalis,Cyprinidae,,,30.79722,-89.81834,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. above LA Hwy. 10.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154277,3,Carpiodes velifer,Catostomidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below LA Hwy. 10.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154284,19,Pimephales vigilax,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below LA Hwy. 10.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154285,7,Ictalurus punctatus,Ictaluridae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below LA Hwy. 10.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154280,1,Notropis atherinoides,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below LA Hwy. 10.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154287,1,Carpiodes velifer,Catostomidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River near mouth of Coburn Creek.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154291,25,Pimephales vigilax,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River near mouth of Coburn Creek.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154296,1,Carpiodes velifer,Catostomidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River near mouth of Bogalusa Creek.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154303,88,Pimephales vigilax,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River near mouth of Bogalusa Creek.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154298,1,Notropis atherinoides,Cyprinidae,,,30.76528,-89.83222,,,United States of America,Louisiana,Washington,,,Pearl River near mouth of Bogalusa Creek.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154305,1,Notropis atherinoides,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. below Richardson Landing.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154311,49,Pimephales vigilax,Cyprinidae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. below Richardson Landing.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154312,2,Ictalurus punctatus,Ictaluridae,,,30.75667,-89.82611,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. below Richardson Landing.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154322,24,Lepomis megalotis,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154318,109,Pimephales vigilax,Cyprinidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154319,1,Ictalurus punctatus,Ictaluridae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154321,3,Lepomis macrochirus,Centrarchidae,,,30.74055,-89.82694,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at River Mile 54.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154328,3,Ictalurus punctatus,Ictaluridae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above Pools Bluff Sill.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154327,29,Pimephales vigilax,Cyprinidae,,,30.705,-89.84611,,,United States of America,Louisiana,Washington,,,Pearl River just above Pools Bluff Sill.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154333,2,Hybognathus nuchalis,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below Pools Bluff Sill.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154337,3,Notropis atherinoides,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below Pools Bluff Sill.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154342,33,Pimephales vigilax,Cyprinidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below Pools Bluff Sill.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154349,19,Percina vigil,Percidae,,,30.70222,-89.84417,,,United States of America,Louisiana,Washington,,,Pearl River just below Pools Bluff Sill.,,,1989,1,26,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154591,1,Notropis atherinoides,Cyprinidae,,,30.79722,-89.81834,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. above Hwy. 10.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154590,204,Hybognathus nuchalis,Cyprinidae,,,30.79722,-89.81834,,,United States of America,Louisiana,Washington,,,Pearl River 0.5 mi. above Hwy. 10.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154602,7,Pimephales vigilax,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below Hwy. 10.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154603,4,Gambusia affinis,Poeciliidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below Hwy. 10.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154605,2,Lepomis megalotis,Centrarchidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below Hwy. 10.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154598,1,Notropis atherinoides,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below Hwy. 10.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154597,151,Hybognathus nuchalis,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River 1.0 mi. below Hwy. 10.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
TU,Fish,154611,1,Notropis atherinoides,Cyprinidae,,,30.77861,-89.82972,,,United States of America,Louisiana,Washington,,,Pearl River along right bank above Coburn Creek.,,,1989,4,27,R.D. Suttkus & J.H. Caruso,,,PreservedSpecimen,,
