"...1","fish_psite_combo","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp.x","psite_count","scaled_TL_mm","Fish_sp.x","psite_spp.y","Fish_sp.y","Life_History","Parasite_taxonomic_group","Parasite_genus","Parasite_epithet","Parasite_species","before_after","lat_long","site","distance_m","mean_streamflow","collection_date","mean_temperature","season","psite_presence","mean_nitrogen","logTL_mm","As","Ba","Cd","Cr","Cu","Pb","Fe","Mg","Mn","Hg","Ni","Zn","Elements_PC1","Elements_PC2"
19324,"Notropis atherinoides_MYX.SP",162851,1992,4,"24","162851_04","SC","07/04/2024","na",47,39,453,"control","control_1984-1993",30.7825,-89.82027,"MYX.SP",0,-0.896029917487858,"Notropis atherinoides","MYX.SP","Notropis atherinoides","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,101.666666666667,1992-04-24,22.3,"spring",0,0.76,3.85014760171006,1,24.8,NA,1,4,3,279.2,1.062,28.8,NA,2,4.5,-1.17113524605589,-1.70759970306134
19325,"Notropis atherinoides_MYX.SP",162851,1992,4,"24","162851_01","SC KL","07/04/2024","na",69,58,1507,"control","control_1984-1993",30.7825,-89.82027,"MYX.SP",0,0.809557812306001,"Notropis atherinoides","MYX.SP","Notropis atherinoides","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,101.666666666667,1992-04-24,22.3,"spring",0,0.76,4.23410650459726,1,24.8,NA,1,4,3,279.2,1.062,28.8,NA,2,4.5,-1.17113524605589,-1.70759970306134
19334,"Notropis atherinoides_MYX.SP",177808,1993,1,"13","177808_02","jt djb dmdm","07/01/2024","f",72,57,1698,"control","control_1994-2003",30.77611,-89.82722,"MYX.SP",0,1.04213795727789,"Notropis atherinoides","MYX.SP","Notropis atherinoides","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77611_-89.82722","CB",-1996.6,110.666666666667,1993-01-13,23.3333333333333,"winter",0,0.615,4.27666611901606,NA,25,NA,NA,NA,NA,206.666666666667,1.1,10.6666666666667,NA,1.33333333333333,NA,-1.40708811071532,-1.14687174965325
19335,"Notropis atherinoides_MYX.SP",177808,1993,1,"13","177808_04","JT GMC","07/01/2024","na",75,59,2218,"control","control_1994-2003",30.77611,-89.82722,"MYX.SP",0,1.27471810224978,"Notropis atherinoides","MYX.SP","Notropis atherinoides","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77611_-89.82722","CB",-1996.6,110.666666666667,1993-01-13,23.3333333333333,"winter",0,0.615,4.31748811353631,NA,25,NA,NA,NA,NA,206.666666666667,1.1,10.6666666666667,NA,1.33333333333333,NA,-1.40708811071532,-1.14687174965325
19336,"Notropis atherinoides_MYX.SP",177808,1993,1,"13","177808_01","DJB DMDM","07/02/2024","na",72,59,1865,"control","control_1994-2003",30.77611,-89.82722,"MYX.SP",0,1.04213795727789,"Notropis atherinoides","MYX.SP","Notropis atherinoides","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77611_-89.82722","CB",-1996.6,110.666666666667,1993-01-13,23.3333333333333,"winter",0,0.615,4.27666611901606,NA,25,NA,NA,NA,NA,206.666666666667,1.1,10.6666666666667,NA,1.33333333333333,NA,-1.40708811071532,-1.14687174965325
19337,"Notropis atherinoides_MYX.SP",177808,1993,1,"13","177808_03","jt djb dmdm","07/01/2024","f",70,55,1615,"control","control_1994-2003",30.77611,-89.82722,"MYX.SP",0,0.887084527296631,"Notropis atherinoides","MYX.SP","Notropis atherinoides","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77611_-89.82722","CB",-1996.6,110.666666666667,1993-01-13,23.3333333333333,"winter",0,0.615,4.24849524204936,NA,25,NA,NA,NA,NA,206.666666666667,1.1,10.6666666666667,NA,1.33333333333333,NA,-1.40708811071532,-1.14687174965325
26410,"Pimephales vigilax_MYX.GO",83913,1973,10,"16","83913_04","DJB CLW","6/12/2024",NA,32,23,122,"control","control_1964-1973",30.77861,-89.82972,"MYX.GO",0,-1.58496321114102,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,487.3,1973-10-16,21.15,"fall",0,NA,3.46573590279973,NA,NA,NA,NA,NA,NA,116.111111111111,0.922222222222222,NA,NA,NA,NA,-3.10424895572689,0.254710496028862
26411,"Pimephales vigilax_MYX.GO",83913,1973,10,"16","83913_01","DJB DMDM","6/12/2024",NA,65,51,1984,"control","control_1964-1973",30.77861,-89.82972,"MYX.GO",0,0.530646281001317,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,487.3,1973-10-16,21.15,"fall",0,NA,4.17438726989564,NA,NA,NA,NA,NA,NA,116.111111111111,0.922222222222222,NA,NA,NA,NA,-3.10424895572689,0.254710496028862
26412,"Pimephales vigilax_MYX.GO",83913,1973,10,"16","83913_02","SC SC and KL","6/12/2024",NA,59,47,1462,"control","control_1964-1973",30.77861,-89.82972,"MYX.GO",0,0.14599000970271,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,487.3,1973-10-16,21.15,"fall",0,NA,4.07753744390572,NA,NA,NA,NA,NA,NA,116.111111111111,0.922222222222222,NA,NA,NA,NA,-3.10424895572689,0.254710496028862
26413,"Pimephales vigilax_MYX.GO",83913,1973,10,"16","83913_03","JT SC KL","6/12/2024",NA,39,30,392,"control","control_1964-1973",30.77861,-89.82972,"MYX.GO",0,-1.13619756129265,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,487.3,1973-10-16,21.15,"fall",0,NA,3.66356164612965,NA,NA,NA,NA,NA,NA,116.111111111111,0.922222222222222,NA,NA,NA,NA,-3.10424895572689,0.254710496028862
26426,"Pimephales vigilax_MYX.GO",106298,1978,3,"23","106298_01","SC KL and DB","6/11/2024",NA,60,46,1637,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,0.210099388252478,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1978-03-23,20.2708333333333,"spring",0,0.840555555555556,4.0943445622221,1.58333333333333,0,0,7.5,5.125,4,1813.33333333333,1.11666666666667,178.75,0.05,NA,11.6666666666667,1.62280769152079,2.17346559788391
26427,"Pimephales vigilax_MYX.GO",106298,1978,3,"23","106298_02","DJB DMDM","6/11/2024",NA,41,34,505,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,-1.00797880419311,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1978-03-23,20.2708333333333,"spring",0,0.840555555555556,3.71357206670431,1.58333333333333,0,0,7.5,5.125,4,1813.33333333333,1.11666666666667,178.75,0.05,NA,11.6666666666667,1.62280769152079,2.17346559788391
26428,"Pimephales vigilax_MYX.GO",106298,1978,3,"23","106298_04","IJ CJW","6/11/2024",NA,26,21,138,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,-1.96961948243963,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1978-03-23,20.2708333333333,"spring",0,0.840555555555556,3.25809653802148,1.58333333333333,0,0,7.5,5.125,4,1813.33333333333,1.11666666666667,178.75,0.05,NA,11.6666666666667,1.62280769152079,2.17346559788391
26429,"Pimephales vigilax_MYX.GO",106298,1978,3,"23","106298_03","JT CJW","6/11/2024",NA,35,27,282,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,-1.39263507549172,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1978-03-23,20.2708333333333,"spring",0,0.840555555555556,3.55534806148941,1.58333333333333,0,0,7.5,5.125,4,1813.33333333333,1.11666666666667,178.75,0.05,NA,11.6666666666667,1.62280769152079,2.17346559788391
26438,"Pimephales vigilax_MYX.GO",111516,1979,1,"31","111516_02","JT SC/GMC","6/20/2024",NA,35,27,186,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,-1.39263507549172,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,46,1979-01-31,20.9375,"winter",0,1.04954545454545,3.55534806148941,1.83333333333333,73.3333333333333,0.25,2.5,3.875,5.25,888.333333333333,1.2,133.333333333333,0,NA,8.88888888888889,3.51534591916505,-0.937641366405005
26439,"Pimephales vigilax_MYX.GO",111516,1979,1,"31","111516_03","IJ DJB/GMC","6/20/2024",NA,55,45,1621,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,-0.110447504496362,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,46,1979-01-31,20.9375,"winter",0,1.04954545454545,4.00733318523247,1.83333333333333,73.3333333333333,0.25,2.5,3.875,5.25,888.333333333333,1.2,133.333333333333,0,NA,8.88888888888889,3.51534591916505,-0.937641366405005
26440,"Pimephales vigilax_MYX.GO",111516,1979,1,"31","111516_04","DJB DJB/KL","6/20/2024",NA,62,49,2017,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,0.338318145352014,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,46,1979-01-31,20.9375,"winter",0,1.04954545454545,4.12713438504509,1.83333333333333,73.3333333333333,0.25,2.5,3.875,5.25,888.333333333333,1.2,133.333333333333,0,NA,8.88888888888889,3.51534591916505,-0.937641366405005
26441,"Pimephales vigilax_MYX.GO",111516,1979,1,"31","111516_01","IJ DJB/GMC","6/20/2024",NA,31,24,NA,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,-1.64907258969079,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,46,1979-01-31,20.9375,"winter",0,1.04954545454545,3.43398720448515,1.83333333333333,73.3333333333333,0.25,2.5,3.875,5.25,888.333333333333,1.2,133.333333333333,0,NA,8.88888888888889,3.51534591916505,-0.937641366405005
26446,"Pimephales vigilax_MYX.GO",116271,1980,1,"30","116271_03","DJB SC/DMDM","6/20/2024",NA,61,49,1789,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,0.274208766802246,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1980-01-30,21.3409090909091,"winter",0,1.1136,4.11087386417331,0.833333333333333,65.8333333333333,0.25,4.16666666666667,3.125,14.375,831.666666666667,1.19166666666667,177.083333333333,0.0833333333333333,0,15.4166666666667,4.07375000671182,-0.320493406887375
26447,"Pimephales vigilax_MYX.GO",116271,1980,1,"30","116271_04","JT SC/GMC","6/20/2024",NA,61,47,1683,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,0.274208766802246,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1980-01-30,21.3409090909091,"winter",0,1.1136,4.11087386417331,0.833333333333333,65.8333333333333,0.25,4.16666666666667,3.125,14.375,831.666666666667,1.19166666666667,177.083333333333,0.0833333333333333,0,15.4166666666667,4.07375000671182,-0.320493406887375
26448,"Pimephales vigilax_MYX.GO",116271,1980,1,"30","116271_02","IJ SC/KL","6/20/2024",NA,63,50,2030,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",8,0.402427523901782,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1980-01-30,21.3409090909091,"winter",1,1.1136,4.14313472639153,0.833333333333333,65.8333333333333,0.25,4.16666666666667,3.125,14.375,831.666666666667,1.19166666666667,177.083333333333,0.0833333333333333,0,15.4166666666667,4.07375000671182,-0.320493406887375
26449,"Pimephales vigilax_MYX.GO",116271,1980,1,"30","116271_01","JT DJB/CLW","6/20/2024",NA,59,46,1538,"control","control_1974-1983",30.77861,-89.82972,"MYX.GO",0,0.14599000970271,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77861_-89.82972","CB",-2338.94,NA,1980-01-30,21.3409090909091,"winter",0,1.1136,4.07753744390572,0.833333333333333,65.8333333333333,0.25,4.16666666666667,3.125,14.375,831.666666666667,1.19166666666667,177.083333333333,0.0833333333333333,0,15.4166666666667,4.07375000671182,-0.320493406887375
26454,"Pimephales vigilax_MYX.GO",128696,1983,1,"27","128696_01","SC DJB","6/18/2024",NA,46,37,714,"control","control_1974-1983",30.7825,-89.82027,"MYX.GO",0,-0.687431911444273,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,NA,1983-01-27,19.4,"winter",0,0.761111111111111,3.8286413964891,0.833333333333333,38.4166666666667,20,11.6666666666667,6.5,3.5,465.833333333333,1.26666666666667,131.111111111111,NA,0.5,15.8333333333333,1.256678525119,1.22701397448414
26455,"Pimephales vigilax_MYX.GO",128696,1983,1,"27","128696_04","DJB DMDM","6/18/2024",NA,56,45,1406,"control","control_1974-1983",30.7825,-89.82027,"MYX.GO",0,-0.0463381259465937,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,NA,1983-01-27,19.4,"winter",0,0.761111111111111,4.02535169073515,0.833333333333333,38.4166666666667,20,11.6666666666667,6.5,3.5,465.833333333333,1.26666666666667,131.111111111111,NA,0.5,15.8333333333333,1.256678525119,1.22701397448414
26456,"Pimephales vigilax_MYX.GO",128696,1983,1,"27","128696_02","JT CJW","6/18/2024",NA,53.5,40,1108,"control","control_1974-1983",30.7825,-89.82027,"MYX.GO",0,-0.206611572321013,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,NA,1983-01-27,19.4,"winter",0,0.761111111111111,3.97968165390196,0.833333333333333,38.4166666666667,20,11.6666666666667,6.5,3.5,465.833333333333,1.26666666666667,131.111111111111,NA,0.5,15.8333333333333,1.256678525119,1.22701397448414
26457,"Pimephales vigilax_MYX.GO",128696,1983,1,"27","128696_03","IJ DJB/CJW","6/18/2024",NA,67,48,1868,"control","control_1974-1983",30.7825,-89.82027,"MYX.GO",0,0.658865038100853,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,NA,1983-01-27,19.4,"winter",0,0.761111111111111,4.20469261939097,0.833333333333333,38.4166666666667,20,11.6666666666667,6.5,3.5,465.833333333333,1.26666666666667,131.111111111111,NA,0.5,15.8333333333333,1.256678525119,1.22701397448414
26475,"Pimephales vigilax_MYX.GO",159966,1991,1,"3","159966_04","SC CLW","6/14/2024",NA,59,51,2112,"control","control_1984-1993",30.77583,-89.82722,"MYX.GO",0,0.14599000970271,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77583_-89.82722","CB",-1996.6,221.333333333333,1991-01-03,19.375,"winter",0,0.766666666666667,4.07753744390572,NA,27.75,NA,NA,2,1,205,1.175,13.75,NA,1,8,-0.74803891917714,-2.15086364296409
26476,"Pimephales vigilax_MYX.GO",159966,1991,1,"3","15966_02","DJB DMDM","6/14/2024",NA,59,42,1649,"control","control_1984-1993",30.77583,-89.82722,"MYX.GO",0,0.14599000970271,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77583_-89.82722","CB",-1996.6,221.333333333333,1991-01-03,19.375,"winter",0,0.766666666666667,4.07753744390572,NA,27.75,NA,NA,2,1,205,1.175,13.75,NA,1,8,-0.74803891917714,-2.15086364296409
26477,"Pimephales vigilax_MYX.GO",159966,1991,1,"3","159966_03","IJ KL","6/14/2024",NA,69,53,3143,"control","control_1984-1993",30.77583,-89.82722,"MYX.GO",0,0.787083795200389,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77583_-89.82722","CB",-1996.6,221.333333333333,1991-01-03,19.375,"winter",0,0.766666666666667,4.23410650459726,NA,27.75,NA,NA,2,1,205,1.175,13.75,NA,1,8,-0.74803891917714,-2.15086364296409
26478,"Pimephales vigilax_MYX.GO",159966,1991,1,"3","159966_01","JT KL","6/14/2024",NA,36,26,288,"control","control_1984-1993",30.77583,-89.82722,"MYX.GO",3,-1.32852569694195,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.77583_-89.82722","CB",-1996.6,221.333333333333,1991-01-03,19.375,"winter",1,0.766666666666667,3.58351893845611,NA,27.75,NA,NA,2,1,205,1.175,13.75,NA,1,8,-0.74803891917714,-2.15086364296409
26487,"Pimephales vigilax_MYX.GO",162883,1992,4,"24","162883_01","DJB CJW","6/21/2024",NA,40,33,492,"control","control_1984-1993",30.76528,-89.83222,"MYX.GO",0,-1.07208818274288,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.76528_-89.83222","CA",-518.92,101.666666666667,1992-04-24,22.3,"spring",0,0.76,3.68887945411394,1,24.8,NA,1,4,3,279.2,1.062,28.8,NA,2,4.5,-1.17113524605589,-1.70759970306134
26488,"Pimephales vigilax_MYX.GO",162883,1992,4,"24","162883_04","SC DMDM","6/21/2024",NA,88,73,6724,"control","control_1984-1993",30.76528,-89.83222,"MYX.GO",0,2.00516198764598,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.76528_-89.83222","CA",-518.92,101.666666666667,1992-04-24,22.3,"spring",0,0.76,4.47733681447821,1,24.8,NA,1,4,3,279.2,1.062,28.8,NA,2,4.5,-1.17113524605589,-1.70759970306134
26489,"Pimephales vigilax_MYX.GO",162883,1992,4,"24","162883_02","SC IJ/GMC","6/21/2024",NA,70,57,2807,"control","control_1984-1993",30.76528,-89.83222,"MYX.GO",0,0.851193173750157,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.76528_-89.83222","CA",-518.92,101.666666666667,1992-04-24,22.3,"spring",0,0.76,4.24849524204936,1,24.8,NA,1,4,3,279.2,1.062,28.8,NA,2,4.5,-1.17113524605589,-1.70759970306134
26490,"Pimephales vigilax_MYX.GO",162883,1992,4,"24","162883_03","DJB KL","6/21/2024",NA,78,63,4070,"control","control_1984-1993",30.76528,-89.83222,"MYX.GO",0,1.3640682021483,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.76528_-89.83222","CA",-518.92,101.666666666667,1992-04-24,22.3,"spring",0,0.76,4.35670882668959,1,24.8,NA,1,4,3,279.2,1.062,28.8,NA,2,4.5,-1.17113524605589,-1.70759970306134
26491,"Pimephales vigilax_MYX.GO",167348,1993,7,"2","167348_03","JT SC","6/20/2024","F",48,36,830,"control","control_1984-1993",30.7825,-89.82027,"MYX.GO",0,-0.559213154344737,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,295.25,1993-07-02,20.125,"summer",0,0.6575,3.87120101090789,NA,26,NA,NA,NA,NA,235,1.065,28.75,NA,1.5,NA,-1.24096203856791,-0.710876632395581
26492,"Pimephales vigilax_MYX.GO",167348,1993,7,"2","167348_01","SC KL/SC","6/20/2024",NA,61,49,1934,"control","control_1984-1993",30.7825,-89.82027,"MYX.GO",0,0.274208766802246,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,295.25,1993-07-02,20.125,"summer",0,0.6575,4.11087386417331,NA,26,NA,NA,NA,NA,235,1.065,28.75,NA,1.5,NA,-1.24096203856791,-0.710876632395581
26493,"Pimephales vigilax_MYX.GO",167348,1993,7,"2","167348_02","DJB DMDM","6/20/2024",NA,44,37,696,"control","control_1984-1993",30.7825,-89.82027,"MYX.GO",0,-0.815650668543809,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,295.25,1993-07-02,20.125,"summer",0,0.6575,3.78418963391826,NA,26,NA,NA,NA,NA,235,1.065,28.75,NA,1.5,NA,-1.24096203856791,-0.710876632395581
26494,"Pimephales vigilax_MYX.GO",167348,1993,7,"2","167348_04","IJ SC/KL","6/20/2024","F",54,44,1436,"control","control_1984-1993",30.7825,-89.82027,"MYX.GO",0,-0.17455688304613,"Pimephales vigilax","MYX.GO","Pimephales vigilax","Complex","Myxozoa","Myxobolus","spp.","Myxobolus spp.","after","30.7825_-89.82027","CD",-4381.77,295.25,1993-07-02,20.125,"summer",0,0.6575,3.98898404656427,NA,26,NA,NA,NA,NA,235,1.065,28.75,NA,1.5,NA,-1.24096203856791,-0.710876632395581
26603,"Pimephales vigilax_MYX.THEL",83913,1973,10,"16","83913_04","DJB CLW","6/12/2024",NA,32,23,122,"control","control_1964-1973",30.77861,-89.82972,"MYX.THEL",0,-1.58496321114102,"Pimephales vigilax","MYX.THEL","Pimephales vigilax","Complex","Myxozoa","Thelohanellus","notatus","Thelohanellus notatus","after","30.77861_-89.82972","CB",-2338.94,487.3,1973-10-16,21.15,"fall",0,NA,3.46573590279973,NA,NA,NA,NA,NA,NA,116.111111111111,0.922222222222222,NA,NA,NA,NA,-3.10424895572689,0.254710496028862
26604,"Pimephales vigilax_MYX.THEL",83913,1973,10,"16","83913_01","DJB DMDM","6/12/2024",NA,65,51,1984,"control","control_1964-1973",30.77861,-89.82972,"MYX.THEL",0,0.530646281001317,"Pimephales vigilax","MYX.THEL","Pimephales vigilax","Complex","Myxozoa","Thelohanellus","notatus","Thelohanellus notatus","after","30.77861_-89.82972","CB",-2338.94,487.3,1973-10-16,21.15,"fall",0,NA,4.17438726989564,NA,NA,NA,NA,NA,NA,116.111111111111,0.922222222222222,NA,NA,NA,NA,-3.10424895572689,0.254710496028862
