"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"1038",64889,1970,10,"27","64889_01","KL","07/11/23",NA,44,39,NA,"impact","impact_1964-1973",30.74055,-89.82694,"TREM.ENDOUS",0
"1039",68677,1971,4,"20","68677_02","ht acl gmc","04/22/2024","f",38,33,NA,"control","control_1964-1973",30.76805,-89.83083,"TREM.ENDOUS",0
"1040",68677,1971,4,"20","68677_01","ht cjw kl","04/22/2024","m",54,46,NA,"control","control_1964-1973",30.76805,-89.83083,"TREM.ENDOUS",0
"1041",70585,1971,7,"15","70585_02","SC IJ DMDM","07/25/2024",NA,42,37,493,"impact","impact_1964-1973",30.74055,-89.82694,"TREM.ENDOUS",0
"1042",70585,1971,7,"15","70585_01","DJB CJW","07/25/2024",NA,34,29,250,"impact","impact_1964-1973",30.74055,-89.82694,"TREM.ENDOUS",0
"1043",72382,1971,10,"26","72382_01","DJB KL","07/25/2024","F",51,41,843,"control","control_1964-1973",30.76805,-89.83083,"TREM.ENDOUS",0
"1044",72382,1971,10,"26","72382_02","DJB SC DMDM","07/25/2024","F",41,35,472,"control","control_1964-1973",30.76805,-89.83083,"TREM.ENDOUS",0
"1045",72382,1971,10,"26","72382_04","djb gmc","07/29/2024","na",44,36,571,"control","control_1964-1973",30.76805,-89.83083,"TREM.ENDOUS",0
"1046",72382,1971,10,"26","72382_03","ij kl","07/29/2024","na",45,37,690,"control","control_1964-1973",30.76805,-89.83083,"TREM.ENDOUS",0
"1047",72447,1971,10,"26","72667_01","jt dmdm","07/25/2024","f",51,42,825,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ENDOUS",0
"1048",72447,1971,10,"26","72447_02","SC IJ GMC","07/25/2024",NA,46,37,708,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ENDOUS",0
"1049",75794,1972,1,"25","75794_01","JT KL","07/25/2024","F",46,39,1010,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ENDOUS",0
"1050",75794,1972,1,"25","75794_02","JT KL DJB","07/25/2024",NA,53,45,1307,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ENDOUS",0
"1051",83736,1973,7,"11","83736_01","JT CJW","07/25/2024",NA,32,26,170,"control","control_1964-1973",30.77861,-89.82972,"TREM.ENDOUS",0
"1052",83736,1973,7,"11","83736_02","JT DJB GMC","07/25/2024",NA,33,30,277,"control","control_1964-1973",30.77861,-89.82972,"TREM.ENDOUS",0
"1053",83905,1973,10,"16","83905_01","JT IJ CJW","07/25/2024",NA,38,30,279,"control","control_1964-1973",30.77861,-89.82972,"TREM.ENDOUS",0
"1054",83905,1973,10,"16","83905_02","SC CJW","07/25/2024",NA,37,31,258,"control","control_1964-1973",30.77861,-89.82972,"TREM.ENDOUS",0
"1055",86516,1974,1,"14","86516_01","HT ACL","04/29/2024",NA,48,41,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1056",86516,1974,1,"14","86516_02","ht ddm ","04/29/2024","F",44,37,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1057",92873,1975,1,"28","92873_01","ht ddm kl","04/22/2024","f",50,42,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1058",92873,1975,1,"28","92873_02","HT ACL KL","04/22/2024","F",50,41,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1059",99539,1976,10,"13","99539_02","DJB CJW","07/25/2024",NA,42,35,512,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1060",99539,1976,10,"13","99539_01","JT DMDM","07/25/2024",NA,41,34,447,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1061",104287,1977,10,"19","104287_01","JT CLW","07/25/2024","F",40,32,397,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1062",104287,1977,10,"19","104287_02","JT CLW","07/25/2024","F",34,27,220,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1063",105660,1978,1,"26","105660_01","jt clw","07/29/2024","f",41,34,465,"control","control_1974-1983",30.77861,-89.82972,"TREM.ENDOUS",0
"1064",105660,1978,1,"26","105660_02","sc cjw","07/29/2024","na",43,36,483,"control","control_1974-1983",30.77861,-89.82972,"TREM.ENDOUS",0
"1065",105745,1978,1,"26","105745_01","DJB IJ GMC","07/26/2024",NA,49,41,862,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1066",105745,1978,1,"26","105745_02","SC DMDM","07/26/2024",NA,52,44,995,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1067",115117,1979,10,"24","115117_02","SC JT GMC","07/26/2024",NA,39,34,345,"control","control_1974-1983",30.78,-89.82472,"TREM.ENDOUS",0
"1068",115117,1979,10,"24","115117_01","JT CJW","07/26/2024",NA,35,28,252,"control","control_1974-1983",30.78,-89.82472,"TREM.ENDOUS",0
"1069",115131,1979,10,"24","115131_01","djb gmc","07/25/2024","na",47,39,608,"control","control_1974-1983",30.77861,-89.82972,"TREM.ENDOUS",0
"1070",115131,1979,10,"24","115131_02","JT DMDM","07/25/2024","F",42,34,452,"control","control_1974-1983",30.77861,-89.82972,"TREM.ENDOUS",0
"1071",115152,1979,10,"24","115152_02","JT IJ GMC","07/26/2024",NA,33,28,208,"control","control_1974-1983",30.76805,-89.83083,"TREM.ENDOUS",0
"1072",115152,1979,10,"24","115152_04","DJB DMDM GMC","07/26/2024",NA,39,33,358,"control","control_1974-1983",30.76805,-89.83083,"TREM.ENDOUS",0
"1073",115152,1979,10,"24","115152_01","SC CLW","07/26/2024","F",38,33,318,"control","control_1974-1983",30.76805,-89.83083,"TREM.ENDOUS",0
"1074",115152,1979,10,"24","115152_03","IJ","07/26/2024","na",40,33,NA,"control","control_1974-1983",30.76805,-89.83083,"TREM.ENDOUS",0
"1075",115239,1979,10,"25","115239_01","DJB GMC","07/25/2024",NA,50,40,848,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",8
"1076",115239,1979,10,"25","115239_02","JT DMDM","07/25/2024",NA,43,28,649,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1077",124580,1982,2,"19","124580_01","IJ DJB","07/26/2024","F",48,41,839,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1078",124580,1982,2,"19","124580_02","JT KL","07/26/2024","M",53,42,953,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ENDOUS",0
"1079",143904,1986,1,"30","143904_02","DJB CJW","07/25/2024",NA,50,41,794,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1080",143904,1986,1,"30","143904_01","JT CJW","07/25/2024",NA,47,38,676,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1081",147874,1987,1,"22","147874_02","KL CJW","07/25/2024","F",52,44,962,"impact","impact_1984-1993",30.74055,-89.82694,"TREM.ENDOUS",0
"1082",147874,1987,1,"22","147874_01","KL GMC CJW","07/25/2024",NA,53,46,974,"impact","impact_1984-1993",30.74055,-89.82694,"TREM.ENDOUS",0
"1083",156724,1989,10,"12","156724_01","JT IJ CJW","07/25/2024",NA,51,42,890,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1084",156724,1989,7,"25","156724_02","JT CJW","07/25/2024",NA,47,39,718,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1085",160042,1991,1,"3","160042_02","sde acl","04/30/2024","f",51,43,NA,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1086",160042,1991,1,"3","160042_01","sd acl","04/30/2024","na",55,44,NA,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1087",162131,1992,1,"2","162131_02","SC CJW","07/26/2024",NA,48,40,820,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1088",162131,1992,1,"2","162131_01","DJB IJ DMDM","07/26/2024","F",47,41,983,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ENDOUS",0
"1089",171909,1994,10,"15","171909_02","SC GMC","07/25/2024",NA,48,39,702,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ENDOUS",0
"1090",171909,1994,10,"15","171909_01","JT CJW","07/25/2024",NA,45,36,541,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ENDOUS",0
"1091",177879,1996,1,"13","177879_02","JT GMC","07/26/2024",NA,42,35,479,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ENDOUS",0
"1092",177879,1996,1,"13","177879_01","SC IJ CJW","07/26/2024","F",45,39,744,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ENDOUS",0
"1093",184060,1997,6,"28","184060_04","cjw","07/26/2024","na",30,23,162,"control","control_1994-2003",30.77611,-89.82889,"TREM.ENDOUS",0
"1094",184060,1997,6,"28","184060_03","dmdm","07/26/2024","na",34,26,221,"control","control_1994-2003",30.77611,-89.82889,"TREM.ENDOUS",0
"1095",184060,1997,6,"28","184060_01","JT GMC DMDM","07/25/2024",NA,32,25,171,"control","control_1994-2003",30.77611,-89.82889,"TREM.ENDOUS",0
"1096",184060,1997,6,"28","184060_02","SC CLW","07/25/2024",NA,30,24,155,"control","control_1994-2003",30.77611,-89.82889,"TREM.ENDOUS",0
"1097",184782,1997,10,"12","184782_01","SC KL","07/25/2024","F",37,31,313,"impact","impact_1994-2003",30.75444,-89.82722,"TREM.ENDOUS",0
"1098",184782,1997,10,"12","184782_02","JT KL","07/25/2024","F",42,34,424,"impact","impact_1994-2003",30.75444,-89.82722,"TREM.ENDOUS",0
"1099",185262,1998,1,"24","185262_02","DJB IJ DMDM","07/25/2024","F",44,38,729,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ENDOUS",0
"1100",185262,1998,1,"24","185262_01","SC CJW","07/25/2024",NA,45,39,779,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ENDOUS",0
"1101",190356,2000,1,"8","190356_02","DJB GMC","07/25/2024",NA,47,40,853,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ENDOUS",0
"1102",190356,2000,1,"8","190356_01","JT DJB DMDM","07/25/2024",NA,53,45,1228,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ENDOUS",0
"1103",193429,2001,10,"7","193429_01","SC DMDM","07/25/2024",NA,45,36,584,"control","control_1994-2003",30.7825,-89.82027,"TREM.ENDOUS",0
"1104",193429,2001,10,"7","193429_02","DJB IJ KL","07/25/2024",NA,46,40,705,"control","control_1994-2003",30.7825,-89.82027,"TREM.ENDOUS",0
"1105",30034,1963,10,"23","30034_02","SC JT KL","07/25/2024","F",54,46,1190,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1106",30034,1963,10,"25","30034_01","JT SC DMDM","07/25/2024","F",52,42,1063,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1107",30988,1963,11,"22","30988_01","SC","07/25/2024",NA,53,46,1119,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1108",30988,1963,11,"22","30988_02","KL DJB CLW","07/25/2024",NA,56,48,1196,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1109",31295,1963,12,"13","31295_02","sc kl","07/25/2024","f",52,44,1149,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1110",31295,1963,12,"13","31295_01","JT IJ GMC","07/25/2024",NA,51,44,1123,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1111",31813,1963,11,"14-15","31813_02","JT DJB CLW","07/25/2024",NA,59,47,1598,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1112",31813,1963,11,"14-15","31813_01","JT GMC","07/25/2024",NA,55,44,1382,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1113",31830,1963,11,"15","31830_02","DJB IJ GMC","07/26/2024",NA,55,47,1253,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1114",31830,1963,11,"15","31830_01","SC IJ DMDM","07/26/2024",NA,52,45,1108,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.ISPOT",0
"1115",33226,1964,6,"11","33226_02","JT DMDM","07/26/2024",NA,31,26,192,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1116",33226,1964,6,"11","33226_01","DJB CJW","07/26/2024",NA,34,29,281,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1117",33226,1964,6,"11","33226_03","sc ij kl","07/26/2024","na",31,27,159,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",6
"1118",33226,1964,6,"11","33226_04","SC DMDM GMC","07/26/2024",NA,31,25,196,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1119",34758,1964,10,"16","34758_02","kl dmdm","07/25/2024","na",50,42,727,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1120",34758,1964,10,"16","34758_03","kl dmdm","07/26/2024","f",39,33,322,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1121",34758,1964,10,"16","34758_01","kl gmc","07/25/2024","na",43,36,458,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1122",34758,1964,10,"16","34758_04","KL DMDM","07/26/2024",NA,48,40,637,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1123",41040,1966,7,"3","41040_02","IJ","07/26/2024","na",33,27,269,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1124",41040,1966,7,"3","41040_01","IJ JT KL","07/26/2024","na",41,33,467,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1125",42166,1966,10,"29","42166_01","KL ACL GMC","04/17/2024","M",55,46,NA,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1126",42166,1966,10,"29","42166_02","KL GMC","04/17/2024","M",54,46,NA,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1127",51617,1968,4,"17","51617_01","SC IJ KL","07/26/2024",NA,49,41,780,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1128",51617,1968,4,"17","51617_02","jt kl dmdm","07/26/2024","na",51,42,871,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1129",64889,1970,10,"27","64889_02","kl","07/12/2023","na",47,40,NA,"impact","impact_1964-1973",30.74055,-89.82694,"TREM.ISPOT",0
"1130",64889,1970,10,"27","64889_01","KL","07/11/23",NA,44,39,NA,"impact","impact_1964-1973",30.74055,-89.82694,"TREM.ISPOT",0
"1131",68677,1971,4,"20","68677_02","ht acl gmc","04/22/2024","f",38,33,NA,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1132",68677,1971,4,"20","68677_01","ht cjw kl","04/22/2024","m",54,46,NA,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1133",70585,1971,7,"15","70585_02","SC IJ DMDM","07/25/2024",NA,42,37,493,"impact","impact_1964-1973",30.74055,-89.82694,"TREM.ISPOT",0
"1134",70585,1971,7,"15","70585_01","DJB CJW","07/25/2024",NA,34,29,250,"impact","impact_1964-1973",30.74055,-89.82694,"TREM.ISPOT",0
"1135",72382,1971,10,"26","72382_01","DJB KL","07/25/2024","F",51,41,843,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1136",72382,1971,10,"26","72382_02","DJB SC DMDM","07/25/2024","F",41,35,472,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1137",72382,1971,10,"26","72382_04","djb gmc","07/29/2024","na",44,36,571,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1138",72382,1971,10,"26","72382_03","ij kl","07/29/2024","na",45,37,690,"control","control_1964-1973",30.76805,-89.83083,"TREM.ISPOT",0
"1139",72447,1971,10,"26","72667_01","jt dmdm","07/25/2024","f",51,42,825,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1140",72447,1971,10,"26","72447_02","SC IJ GMC","07/25/2024",NA,46,37,708,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1141",75794,1972,1,"25","75794_01","JT KL","07/25/2024","F",46,39,1010,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1142",75794,1972,1,"25","75794_02","JT KL DJB","07/25/2024",NA,53,45,1307,"impact","impact_1964-1973",30.70222,-89.84417,"TREM.ISPOT",0
"1143",83736,1973,7,"11","83736_01","JT CJW","07/25/2024",NA,32,26,170,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1144",83736,1973,7,"11","83736_02","JT DJB GMC","07/25/2024",NA,33,30,277,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1145",83905,1973,10,"16","83905_01","JT IJ CJW","07/25/2024",NA,38,30,279,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1146",83905,1973,10,"16","83905_02","SC CJW","07/25/2024",NA,37,31,258,"control","control_1964-1973",30.77861,-89.82972,"TREM.ISPOT",0
"1147",86516,1974,1,"14","86516_01","HT ACL","04/29/2024",NA,48,41,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1148",86516,1974,1,"14","86516_02","ht ddm ","04/29/2024","F",44,37,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1149",92873,1975,1,"28","92873_01","ht ddm kl","04/22/2024","f",50,42,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1150",92873,1975,1,"28","92873_02","HT ACL KL","04/22/2024","F",50,41,NA,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1151",99539,1976,10,"13","99539_02","DJB CJW","07/25/2024",NA,42,35,512,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1152",99539,1976,10,"13","99539_01","JT DMDM","07/25/2024",NA,41,34,447,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1153",104287,1977,10,"19","104287_01","JT CLW","07/25/2024","F",40,32,397,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1154",104287,1977,10,"19","104287_02","JT CLW","07/25/2024","F",34,27,220,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1155",105660,1978,1,"26","105660_01","jt clw","07/29/2024","f",41,34,465,"control","control_1974-1983",30.77861,-89.82972,"TREM.ISPOT",0
"1156",105660,1978,1,"26","105660_02","sc cjw","07/29/2024","na",43,36,483,"control","control_1974-1983",30.77861,-89.82972,"TREM.ISPOT",0
"1157",105745,1978,1,"26","105745_01","DJB IJ GMC","07/26/2024",NA,49,41,862,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1158",105745,1978,1,"26","105745_02","SC DMDM","07/26/2024",NA,52,44,995,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1159",115117,1979,10,"24","115117_02","SC JT GMC","07/26/2024",NA,39,34,345,"control","control_1974-1983",30.78,-89.82472,"TREM.ISPOT",0
"1160",115117,1979,10,"24","115117_01","JT CJW","07/26/2024",NA,35,28,252,"control","control_1974-1983",30.78,-89.82472,"TREM.ISPOT",0
"1161",115131,1979,10,"24","115131_01","djb gmc","07/25/2024","na",47,39,608,"control","control_1974-1983",30.77861,-89.82972,"TREM.ISPOT",0
"1162",115131,1979,10,"24","115131_02","JT DMDM","07/25/2024","F",42,34,452,"control","control_1974-1983",30.77861,-89.82972,"TREM.ISPOT",0
"1163",115152,1979,10,"24","115152_02","JT IJ GMC","07/26/2024",NA,33,28,208,"control","control_1974-1983",30.76805,-89.83083,"TREM.ISPOT",0
"1164",115152,1979,10,"24","115152_04","DJB DMDM GMC","07/26/2024",NA,39,33,358,"control","control_1974-1983",30.76805,-89.83083,"TREM.ISPOT",0
"1165",115152,1979,10,"24","115152_01","SC CLW","07/26/2024","F",38,33,318,"control","control_1974-1983",30.76805,-89.83083,"TREM.ISPOT",0
"1166",115152,1979,10,"24","115152_03","IJ","07/26/2024","na",40,33,NA,"control","control_1974-1983",30.76805,-89.83083,"TREM.ISPOT",0
"1167",115239,1979,10,"25","115239_01","DJB GMC","07/25/2024",NA,50,40,848,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1168",115239,1979,10,"25","115239_02","JT DMDM","07/25/2024",NA,43,28,649,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1169",124580,1982,2,"19","124580_01","IJ DJB","07/26/2024","F",48,41,839,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1170",124580,1982,2,"19","124580_02","JT KL","07/26/2024","M",53,42,953,"impact","impact_1974-1983",30.70222,-89.84417,"TREM.ISPOT",0
"1171",143904,1986,1,"30","143904_02","DJB CJW","07/25/2024",NA,50,41,794,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1172",143904,1986,1,"30","143904_01","JT CJW","07/25/2024",NA,47,38,676,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1173",147874,1987,1,"22","147874_02","KL CJW","07/25/2024","F",52,44,962,"impact","impact_1984-1993",30.74055,-89.82694,"TREM.ISPOT",0
"1174",147874,1987,1,"22","147874_01","KL GMC CJW","07/25/2024",NA,53,46,974,"impact","impact_1984-1993",30.74055,-89.82694,"TREM.ISPOT",0
"1175",156724,1989,10,"12","156724_01","JT IJ CJW","07/25/2024",NA,51,42,890,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1176",156724,1989,7,"25","156724_02","JT CJW","07/25/2024",NA,47,39,718,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1177",160042,1991,1,"3","160042_02","sde acl","04/30/2024","f",51,43,NA,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1178",160042,1991,1,"3","160042_01","sd acl","04/30/2024","na",55,44,NA,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1179",162131,1992,1,"2","162131_02","SC CJW","07/26/2024",NA,48,40,820,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1180",162131,1992,1,"2","162131_01","DJB IJ DMDM","07/26/2024","F",47,41,983,"impact","impact_1984-1993",30.70222,-89.84417,"TREM.ISPOT",0
"1181",171909,1994,10,"15","171909_02","SC GMC","07/25/2024",NA,48,39,702,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ISPOT",0
"1182",171909,1994,10,"15","171909_01","JT CJW","07/25/2024",NA,45,36,541,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ISPOT",0
"1183",177879,1996,1,"13","177879_02","JT GMC","07/26/2024",NA,42,35,479,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ISPOT",0
"1184",177879,1996,1,"13","177879_01","SC IJ CJW","07/26/2024","F",45,39,744,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ISPOT",0
"1185",184060,1997,6,"28","184060_04","cjw","07/26/2024","na",30,23,162,"control","control_1994-2003",30.77611,-89.82889,"TREM.ISPOT",0
"1186",184060,1997,6,"28","184060_03","dmdm","07/26/2024","na",34,26,221,"control","control_1994-2003",30.77611,-89.82889,"TREM.ISPOT",0
"1187",184060,1997,6,"28","184060_01","JT GMC DMDM","07/25/2024",NA,32,25,171,"control","control_1994-2003",30.77611,-89.82889,"TREM.ISPOT",0
"1188",184060,1997,6,"28","184060_02","SC CLW","07/25/2024",NA,30,24,155,"control","control_1994-2003",30.77611,-89.82889,"TREM.ISPOT",0
"1189",184782,1997,10,"12","184782_01","SC KL","07/25/2024","F",37,31,313,"impact","impact_1994-2003",30.75444,-89.82722,"TREM.ISPOT",0
"1190",184782,1997,10,"12","184782_02","JT KL","07/25/2024","F",42,34,424,"impact","impact_1994-2003",30.75444,-89.82722,"TREM.ISPOT",0
"1191",185262,1998,1,"24","185262_02","DJB IJ DMDM","07/25/2024","F",44,38,729,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ISPOT",0
"1192",185262,1998,1,"24","185262_01","SC CJW","07/25/2024",NA,45,39,779,"impact","impact_1994-2003",30.70389,-89.84472,"TREM.ISPOT",0
"1193",190356,2000,1,"8","190356_02","DJB GMC","07/25/2024",NA,47,40,853,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ISPOT",0
"1194",190356,2000,1,"8","190356_01","JT DJB DMDM","07/25/2024",NA,53,45,1228,"impact","impact_1994-2003",30.70222,-89.84417,"TREM.ISPOT",0
"1195",193429,2001,10,"7","193429_01","SC DMDM","07/25/2024",NA,45,36,584,"control","control_1994-2003",30.7825,-89.82027,"TREM.ISPOT",0
"1196",193429,2001,10,"7","193429_02","DJB IJ KL","07/25/2024",NA,46,40,705,"control","control_1994-2003",30.7825,-89.82027,"TREM.ISPOT",0
"1197",30034,1963,10,"23","30034_02","SC JT KL","07/25/2024","F",54,46,1190,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1198",30034,1963,10,"25","30034_01","JT SC DMDM","07/25/2024","F",52,42,1063,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1199",30988,1963,11,"22","30988_01","SC","07/25/2024",NA,53,46,1119,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1200",30988,1963,11,"22","30988_02","KL DJB CLW","07/25/2024",NA,56,48,1196,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1201",31295,1963,12,"13","31295_02","sc kl","07/25/2024","f",52,44,1149,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1202",31295,1963,12,"13","31295_01","JT IJ GMC","07/25/2024",NA,51,44,1123,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1203",31813,1963,11,"14-15","31813_02","JT DJB CLW","07/25/2024",NA,59,47,1598,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1204",31813,1963,11,"14-15","31813_01","JT GMC","07/25/2024",NA,55,44,1382,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1205",31830,1963,11,"15","31830_02","DJB IJ GMC","07/26/2024",NA,55,47,1253,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1206",31830,1963,11,"15","31830_01","SC IJ DMDM","07/26/2024",NA,52,45,1108,"impact","impact_1954-1963",30.70222,-89.84417,"TREM.PHLB",0
"1207",33226,1964,6,"11","33226_02","JT DMDM","07/26/2024",NA,31,26,192,"control","control_1964-1973",30.76805,-89.83083,"TREM.PHLB",0
"1208",33226,1964,6,"11","33226_01","DJB CJW","07/26/2024",NA,34,29,281,"control","control_1964-1973",30.76805,-89.83083,"TREM.PHLB",0
"1209",33226,1964,6,"11","33226_03","sc ij kl","07/26/2024","na",31,27,159,"control","control_1964-1973",30.76805,-89.83083,"TREM.PHLB",0
"1210",33226,1964,6,"11","33226_04","SC DMDM GMC","07/26/2024",NA,31,25,196,"control","control_1964-1973",30.76805,-89.83083,"TREM.PHLB",0
"1211",34758,1964,10,"16","34758_02","kl dmdm","07/25/2024","na",50,42,727,"control","control_1964-1973",30.77861,-89.82972,"TREM.PHLB",0
