"","fish_psite_combo","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp.x","psite_count","scaled_TL_mm","Fish_sp.x","psite_spp.y","Fish_sp.y","Life_History","Parasite_taxonomic_group"
"8323","Pimephales vigilax_CEST.UNK","115164","1979",10,"25","115164_03","DJB GMC","6/12/2024","F",41,33,"437","impact","impact_1974-1983","30.705","-89.84611","CEST.UNK",0,-1.02724321392094,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8324","Pimephales vigilax_CEST.UNK","116271","1980",1,"30","116271_03","DJB SC/DMDM","6/20/2024",NA,61,49,"1789","control","control_1974-1983","30.77861","-89.82972","CEST.UNK",0,0.24972105894497,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8325","Pimephales vigilax_CEST.UNK","116271","1980",1,"30","116271_04","JT SC/GMC","6/20/2024",NA,61,47,"1683","control","control_1974-1983","30.77861","-89.82972","CEST.UNK",0,0.24972105894497,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8326","Pimephales vigilax_CEST.UNK","116271","1980",1,"30","116271_02","IJ SC/KL","6/20/2024",NA,63,50,"2030","control","control_1974-1983","30.77861","-89.82972","CEST.UNK",0,0.377417486231561,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8327","Pimephales vigilax_CEST.UNK","116271","1980",1,"30","116271_01","JT DJB/CLW","6/20/2024",NA,59,46,"1538","control","control_1974-1983","30.77861","-89.82972","CEST.UNK",0,0.122024631658379,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8328","Pimephales vigilax_CEST.UNK","120278","1981",1,"22","120278_03","JT GMC","6/17/2024",NA,73,63,"4039","impact","impact_1974-1983","30.70222","-89.84417","CEST.UNK",0,1.01589962266451,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8329","Pimephales vigilax_CEST.UNK","120278","1981",1,"22","120278_01","SC DMDM","6/17/2024",NA,78,64,"3858","impact","impact_1974-1983","30.70222","-89.84417","CEST.UNK",0,1.33514069088099,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8330","Pimephales vigilax_CEST.UNK","120278","1981",1,"22","120278_02","DJM DJM/DMDM","6/17/2024",NA,56,44,"1287","impact","impact_1974-1983","30.70222","-89.84417","CEST.UNK",0,-0.0695200092715069,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8331","Pimephales vigilax_CEST.UNK","120278","1981",1,"22","120278_04","DJB KL","6/17/2024",NA,61,51,"1841","impact","impact_1974-1983","30.70222","-89.84417","CEST.UNK",0,0.24972105894497,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8332","Pimephales vigilax_CEST.UNK","128696","1983",1,"27","128696_01","SC DJB","6/18/2024",NA,46,37,"714","control","control_1974-1983","30.7825","-89.82027","CEST.UNK",0,-0.70800214570446,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8333","Pimephales vigilax_CEST.UNK","128696","1983",1,"27","128696_04","DJB DMDM","6/18/2024",NA,56,45,"1406","control","control_1974-1983","30.7825","-89.82027","CEST.UNK",0,-0.0695200092715069,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8334","Pimephales vigilax_CEST.UNK","128696","1983",1,"27","128696_02","JT CJW","6/18/2024",NA,53.5,40,"1108","control","control_1974-1983","30.7825","-89.82027","CEST.UNK",0,-0.229140543379745,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8335","Pimephales vigilax_CEST.UNK","128696","1983",1,"27","128696_03","IJ DJB/CJW","6/18/2024",NA,67,48,"1868","control","control_1974-1983","30.7825","-89.82027","CEST.UNK",0,0.632810340804742,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8336","Pimephales vigilax_CEST.UNK","138233","1984",10,"19","138233_01","SC CLW","6/17/2024",NA,50,41,"1038","impact","impact_1984-1993","30.74055","-89.82694","CEST.UNK",0,-0.452609291131279,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8337","Pimephales vigilax_CEST.UNK","138233","1984",10,"19","138233_04","DJB DJB/GMC","6/17/2024",NA,48,37,"833","impact","impact_1984-1993","30.74055","-89.82694","CEST.UNK",0,-0.58030571841787,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8338","Pimephales vigilax_CEST.UNK","138233","1984",10,"19","138233_03","DJB DJB/CJW","6/17/2024",NA,42,38,"818","impact","impact_1984-1993","30.74055","-89.82694","CEST.UNK",0,-0.963395000277642,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8339","Pimephales vigilax_CEST.UNK","138233","1984",10,"19","138233_02","SC DMDM","6/17/2024","F",52,41,"1170","impact","impact_1984-1993","30.74055","-89.82694","CEST.UNK",0,-0.324912863844688,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8340","Pimephales vigilax_CEST.UNK","140323","1985",4,"25","140323_04","JT SC/CJW","6/20/2024",NA,46,35,"631","impact","impact_1984-1993","30.75667","-89.82611","CEST.UNK",0,-0.70800214570446,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8341","Pimephales vigilax_CEST.UNK","140323","1985",4,"25","140323_01","IJ DJB/CJW","6/20/2024",NA,34,27,"210","impact","impact_1984-1993","30.75667","-89.82611","CEST.UNK",0,-1.474180709424,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8342","Pimephales vigilax_CEST.UNK","140323","1985",4,"25","140323_02","JT SC/CJW","6/20/2024",NA,47,36,"801","impact","impact_1984-1993","30.75667","-89.82611","CEST.UNK",0,-0.644153932061165,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8343","Pimephales vigilax_CEST.UNK","140323","1985",4,"25","140323_03","IJ SC/DMDM","6/20/2024",NA,63,51,"2047","impact","impact_1984-1993","30.75667","-89.82611","CEST.UNK",0,0.377417486231561,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8344","Pimephales vigilax_CEST.UNK","140348","1985",4,"25","140348_01","KL","7/12/2023",NA,81,68,NA,"impact","impact_1984-1993","30.705","-89.84611","CEST.UNK",0,1.52668533181088,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8345","Pimephales vigilax_CEST.UNK","150524","1987",10,"29","150524_04","DJB KL","6/13/2024","F",51,40,"762","impact","impact_1984-1993","30.705","-89.84611","CEST.UNK",0,-0.388761077487984,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8346","Pimephales vigilax_CEST.UNK","150524","1987",10,"29","150524_02","IJ KL","6/13/2024",NA,94,72,"8302","impact","impact_1984-1993","30.705","-89.84611","CEST.UNK",0,2.35671210917372,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8347","Pimephales vigilax_CEST.UNK","150524","1987",10,"29","150524_01","DJB DJB KL","6/13/2024",NA,62,51,"2040","impact","impact_1984-1993","30.705","-89.84611","CEST.UNK",0,0.313569272588265,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8348","Pimephales vigilax_CEST.UNK","150524","1987",10,"29","150524_03","SC KL","6/14/2024",NA,54,42,"1049","impact","impact_1984-1993","30.705","-89.84611","CEST.UNK",0,-0.197216436558098,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8349","Pimephales vigilax_CEST.UNK","157327","1990",1,"25","157327_02","DJB CJW","6/21/2024",NA,72,58,"3024","impact","impact_1984-1993","30.19778","-89.65611","CEST.UNK",0,0.952051409021219,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8350","Pimephales vigilax_CEST.UNK","157327","1990",1,"25","157327_01","DJB GMC","6/21/2024",NA,83,69,"5840","impact","impact_1984-1993","30.19778","-89.65611","CEST.UNK",0,1.65438175909747,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8351","Pimephales vigilax_CEST.UNK","157327","1990",1,"25","157327_04","SC JT/KL","6/21/2024",NA,71,58,"3298","impact","impact_1984-1993","30.19778","-89.65611","CEST.UNK",0,0.888203195377923,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8352","Pimephales vigilax_CEST.UNK","157327","1990",1,"25","157327_03","SC GMC","6/21/2024",NA,73,60,"3543","impact","impact_1984-1993","30.19778","-89.65611","CEST.UNK",0,1.01589962266451,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8353","Pimephales vigilax_CEST.UNK","159201","1990",10,"19","159201_03","GMC ","6/21/2024",NA,80,61,"5287","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,1.46283711816758,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8354","Pimephales vigilax_CEST.UNK","159201","1990",10,"19","159291_01","DJB/ DMDM","6/24/2024",NA,73,59,"3944","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,1.01589962266451,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8355","Pimephales vigilax_CEST.UNK","159201","1990",10,"19","159201_04","KL/SC","6/24/2024","na",71,61,"3402","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,0.888203195377923,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8356","Pimephales vigilax_CEST.UNK","159201","1994",10,"19","159201_02","SC CJW","6/24/2024",NA,54,71,"7166","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,-0.197216436558098,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8357","Pimephales vigilax_CEST.UNK","159966","1991",1,"3","159966_04","SC CLW","6/14/2024",NA,59,51,"2112","control","control_1984-1993","30.77583","-89.82722","CEST.UNK",0,0.122024631658379,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8358","Pimephales vigilax_CEST.UNK","159966","1991",1,"3","15966_02","DJB DMDM","6/14/2024",NA,59,42,"1649","control","control_1984-1993","30.77583","-89.82722","CEST.UNK",0,0.122024631658379,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8359","Pimephales vigilax_CEST.UNK","159966","1991",1,"3","159966_03","IJ KL","6/14/2024",NA,69,53,"3143","control","control_1984-1993","30.77583","-89.82722","CEST.UNK",0,0.760506768091333,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8360","Pimephales vigilax_CEST.UNK","159966","1991",1,"3","159966_01","JT KL","6/14/2024",NA,36,26,"288","control","control_1984-1993","30.77583","-89.82722","CEST.UNK",2,-1.34648428213741,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8361","Pimephales vigilax_CEST.UNK","160032","1991",1,"3","160032_02","DJB DMDM","6/21/2024",NA,85,70,"6351","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,1.78207818638406,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8362","Pimephales vigilax_CEST.UNK","160032","1991",1,"3","160032_04","DJB SC/KL","6/21/2024",NA,81,62,"4974","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,1.52668533181088,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8363","Pimephales vigilax_CEST.UNK","160032","1991",1,"3","160032_03","DJB KL/CLW","6/21/2024",NA,83,71,"5804","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,1.65438175909747,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8364","Pimephales vigilax_CEST.UNK","160032","1991",1,"3","160032_01","DJB DMDM","6/21/2024",NA,82,69,"5614","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,1.59053354545417,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8365","Pimephales vigilax_CEST.UNK","160352","1996",4,"26","160352_04","SC GMC","6/18/2024",NA,90,76,"7790","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,2.10131925460054,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8366","Pimephales vigilax_CEST.UNK","160352","1996",4,"26","160352_02","DJB SC/KL","6/18/2024","F",64,54,"2357","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,0.441265699874856,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8367","Pimephales vigilax_CEST.UNK","160352","1996",4,"26","160352_01","SC SC/GMC","6/18/2024","F",60,49,"1958","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,0.185872845301675,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8368","Pimephales vigilax_CEST.UNK","160352","1996",4,"26","160352_03","DJB IJ/KL","6/18/2024",NA,74,60,"4172","impact","impact_1984-1993","30.70222","-89.84417","CEST.UNK",0,1.07974783630781,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8369","Pimephales vigilax_CEST.UNK","162883","1992",4,"24","162883_01","DJB CJW","6/21/2024",NA,40,33,"492","control","control_1984-1993","30.76528","-89.83222","CEST.UNK",0,-1.09109142756423,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8370","Pimephales vigilax_CEST.UNK","162883","1992",4,"24","162883_04","SC DMDM","6/21/2024",NA,88,73,"6724","control","control_1984-1993","30.76528","-89.83222","CEST.UNK",0,1.97362282731394,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8371","Pimephales vigilax_CEST.UNK","162883","1992",4,"24","162883_02","SC IJ/GMC","6/21/2024",NA,70,57,"2807","control","control_1984-1993","30.76528","-89.83222","CEST.UNK",0,0.824354981734628,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8372","Pimephales vigilax_CEST.UNK","162883","1992",4,"24","162883_03","DJB KL","6/21/2024",NA,78,63,"4070","control","control_1984-1993","30.76528","-89.83222","CEST.UNK",0,1.33514069088099,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8373","Pimephales vigilax_CEST.UNK","167348","1993",7,"2","167348_03","JT SC","6/20/2024","F",48,36,"830","control","control_1984-1993","30.7825","-89.82027","CEST.UNK",0,-0.58030571841787,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8374","Pimephales vigilax_CEST.UNK","167348","1993",7,"2","167348_01","SC KL/SC","6/20/2024",NA,61,49,"1934","control","control_1984-1993","30.7825","-89.82027","CEST.UNK",0,0.24972105894497,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8375","Pimephales vigilax_CEST.UNK","167348","1993",7,"2","167348_02","DJB DMDM","6/20/2024",NA,44,37,"696","control","control_1984-1993","30.7825","-89.82027","CEST.UNK",0,-0.835698572991051,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8376","Pimephales vigilax_CEST.UNK","167348","1993",7,"2","167348_04","IJ SC/KL","6/20/2024","F",54,44,"1436","control","control_1984-1993","30.7825","-89.82027","CEST.UNK",0,-0.197216436558098,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8377","Pimephales vigilax_CEST.UNK","169485","1994",1,"15","169485_03","DJB DMDM","6/24/2024",NA,47,38,"845","impact","impact_1994-2003","30.75667","-89.82611","CEST.UNK",0,-0.644153932061165,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8378","Pimephales vigilax_CEST.UNK","169485","1994",1,"15","169485_02","DJB SC CJW","6/24/2024",NA,37,30,"376","impact","impact_1994-2003","30.75667","-89.82611","CEST.UNK",0,-1.28263606849412,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8379","Pimephales vigilax_CEST.UNK","169485","1994",1,"15","169485_01","JT  SC/ CJW","6/24/2024","na",40,31,"437","impact","impact_1994-2003","30.75667","-89.82611","CEST.UNK",0,-1.09109142756423,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8380","Pimephales vigilax_CEST.UNK","169485","1994",1,"15","169485_04","IJ GMC/DMDM","6/24/2024",NA,40,31,"418","impact","impact_1994-2003","30.75667","-89.82611","CEST.UNK",0,-1.09109142756423,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8381","Pimephales vigilax_CEST.UNK","169529","1994",1,"15","169529_03","JT SC / CJW","6/24/2024","na",82,69,"5950","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,1.59053354545417,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8382","Pimephales vigilax_CEST.UNK","169529","1994",1,"15","169529_02","DJB CJW","6/24/2024",NA,71,59,"2775","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,0.888203195377923,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8383","Pimephales vigilax_CEST.UNK","169529","1994",1,"15","169529_01","JT SC/KL","6/24/2024",NA,82,69,"5991","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,1.59053354545417,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8384","Pimephales vigilax_CEST.UNK","169529","1994",1,"15","169529_04","DJB SC/GMC","6/24/2024",NA,72,64,"4422","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,0.952051409021219,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8385","Pimephales vigilax_CEST.UNK","169820","1994",4,"9","169820_01","IJ GMC","6/18/2024","F",71,54,"3554","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,0.888203195377923,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8386","Pimephales vigilax_CEST.UNK","169820","1994",4,"9","169820_02","SC DJB/KL","6/18/2024",NA,71,59,"3077","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,0.888203195377923,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8387","Pimephales vigilax_CEST.UNK","169820","1994",4,"9","169820_04","JT GMC","6/18/2024","F",74,59,"3986","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,1.07974783630781,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8388","Pimephales vigilax_CEST.UNK","169820","1994",4,"9","169820_03","SC DJB/DMDM","6/18/2024","F",56,46,"1399","impact","impact_1994-2003","30.70222","-89.84417","CEST.UNK",0,-0.0695200092715069,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8389","Pimephales vigilax_CEST.UNK","172508","1995",1,"14","172508_02","DJB CLW","6/13/2024",NA,39,30,"396","control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,-1.15493964120753,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8390","Pimephales vigilax_CEST.UNK","172508","1995",1,"14","172508_4","SC KL ","6/14/2024",NA,46,36,"696","control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,-0.70800214570446,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8391","Pimephales vigilax_CEST.UNK","172508","1995",1,"14","172508_01","SC GMC","6/13/2024","F",39,31,"554","control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,-1.15493964120753,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8392","Pimephales vigilax_CEST.UNK","172508","1995",1,"14","172508_03","DJB CLW","6/13/2024",NA,43,33,"525","control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,-0.899546786634347,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8393","Pimephales vigilax_CEST.UNK","177852","1996",1,"13","177852_02","SC KL","6/17/2024",NA,39,32,"497","impact","impact_1994-2003","30.73694","-89.82694","CEST.UNK",0,-1.15493964120753,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8394","Pimephales vigilax_CEST.UNK","177852","1996",1,"13","177852_03","DJB KL","6/17/2024",NA,35,28,"504","impact","impact_1994-2003","30.73694","-89.82694","CEST.UNK",0,-1.41033249578071,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8395","Pimephales vigilax_CEST.UNK","177852","1996",1,"13","177852_04","SC GMC","6/17/2024",NA,36,28,"312","impact","impact_1994-2003","30.73694","-89.82694","CEST.UNK",0,-1.34648428213741,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8396","Pimephales vigilax_CEST.UNK","177852","1996",1,"13","177852_01","DJB GMC","6/17/2024","F",40,31,"812","impact","impact_1994-2003","30.73694","-89.82694","CEST.UNK",0,-1.09109142756423,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8397","Pimephales vigilax_CEST.UNK","178363","1996",4,"6","178363_03","SC CLW","6/13/2024",NA,33,29,"295","control","control_1994-2003","30.77611","-89.82722","CEST.UNK",0,-1.5380289230673,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8398","Pimephales vigilax_CEST.UNK","178363","1996",4,"6","178363_04","SC CLW","6/13/2024",NA,41,32,"466","control","control_1994-2003","30.77611","-89.82722","CEST.UNK",0,-1.02724321392094,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8399","Pimephales vigilax_CEST.UNK","178363","1996",4,"6","178363_02","JT CLW","6/13/2024",NA,41.5,31,"588","control","control_1994-2003","30.77611","-89.82722","CEST.UNK",0,-0.99531910709929,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8400","Pimephales vigilax_CEST.UNK","178363","1996",4,"6","178363_01","DJB CJW/GMC","6/13/2024","M",38,33,"485","control","control_1994-2003","30.77611","-89.82722","CEST.UNK",0,-1.21878785485082,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8401","Pimephales vigilax_CEST.UNK","182098","1997",1,"4","182098_02","SC GMC","6/20/2024",NA,76,63,"3967","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,1.2074442635944,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8402","Pimephales vigilax_CEST.UNK","182098","1997",1,"4","182098_04","DJB CJW/KL","6/20/2024",NA,74,63,"3608","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,1.07974783630781,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8403","Pimephales vigilax_CEST.UNK","182098","1997",1,"4","182098_01","SC IJ/KL","6/20/2024",NA,83,69,"6117","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,1.65438175909747,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8404","Pimephales vigilax_CEST.UNK","182098","1997",1,"4","182098_03","DJB CLW","6/20/2024",NA,70,58,"4001","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,0.824354981734628,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8405","Pimephales vigilax_CEST.UNK","182476","1997",4,"13","182456_01","SC CJW","6/13/2024",NA,36,27,"349","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,-1.34648428213741,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8406","Pimephales vigilax_CEST.UNK","182476","1997",4,"13","182476_03","SC GMC","6/14/2024",NA,46,37,"723","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,-0.70800214570446,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8407","Pimephales vigilax_CEST.UNK","182476","1997",4,"13","182476_04","DJB DMDM GMC","6/13/2024",NA,70,57,"3931","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,0.824354981734628,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8408","Pimephales vigilax_CEST.UNK","182476","1997",4,"13","182476_02","SC SC/CJW","6/13/2024",NA,41,32,"485","control","control_1994-2003","30.77611","-89.82777","CEST.UNK",0,-1.02724321392094,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8409","Pimephales vigilax_CEST.UNK","184043","1997",6,"28","184043_04","sd acl gmc","4/30/2024","f",64,52,NA,"control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,0.441265699874856,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8410","Pimephales vigilax_CEST.UNK","184043","1997",6,"28","184043_02","sd cjw","4/30/2024","na",65,53,NA,"control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,0.505113913518151,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8411","Pimephales vigilax_CEST.UNK","184043","1997",6,"28","184043_01","sd kl","4/30/2024","f",64,53,NA,"control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,0.441265699874856,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8412","Pimephales vigilax_CEST.UNK","184043","1997",6,"28","184043_03","SD KL","4/30/2024",NA,47,38,NA,"control","control_1994-2003","30.7825","-89.82027","CEST.UNK",0,-0.644153932061165,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8413","Pimephales vigilax_CEST.UNK","187125","1999",1,"16","187125_02","DJB SC/CJW","6/24/2024","na",75,63,"4461","impact","impact_1994-2003","30.75444","-89.82722","CEST.UNK",0,1.1435960499511,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8414","Pimephales vigilax_CEST.UNK","187125","1999",1,"16","187125_01","SC SC/GMC","6/24/2024","na",85,72,"6642","impact","impact_1994-2003","30.75444","-89.82722","CEST.UNK",0,1.78207818638406,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8415","Pimephales vigilax_CEST.UNK","187125","1999",1,"16","187125_04","JT/DMDM","6/24/2024","na",39,30,"408","impact","impact_1994-2003","30.75444","-89.82722","CEST.UNK",0,-1.15493964120753,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8416","Pimephales vigilax_CEST.UNK","187125","1999",1,"16","187125_03","ij gmc","6/24/2024","na",30,20,"202","impact","impact_1994-2003","30.75444","-89.82722","CEST.UNK",0,-1.72957356399719,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8417","Pimephales vigilax_CEST.UNK","187137","1999",1,"16","187137_04","JT SC/CJW","6/20/2024",NA,36.5,28,"345","impact","impact_1994-2003","30.74195","-89.82528","CEST.UNK",0,-1.31456017531577,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
"8418","Pimephales vigilax_CEST.UNK","187137","1999",1,"16","187137_03","JT KL","6/20/2024","M",44,32,"600","impact","impact_1994-2003","30.74195","-89.82528","CEST.UNK",0,-0.835698572991051,"Pimephales vigilax","CEST.UNK","Pimephales vigilax","Complex","Cestoda"
