"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","Dissector_and_Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"2718","96931",1976,1,22,"96931_04","jt sc dmdm","07/24/2024","na",50,38,"831","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2719","96931",1976,1,22,"96931_03","jt sc dmdm","07/24/2024","na",66,50,"2160","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2720","96931",1976,1,22,"96931_02","sc djb gmc","07/24/2024","na",57,45,"1228","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2721","96931",1976,1,22,"96931_01","ij djb clw","07/24/2024","f",53,40,"920","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2722","98428",1976,7,16,"98428_04","sc jt kl","07/2024","na",42,33,"609","control","control_1974-1983","30.77861","-89.82972","MYX.OT",0
"2723","98428",1976,7,16,"98428_02","gmc jt","07/22/2024",NA,59,47,"1549","control","control_1974-1983","30.77861","-89.82972","MYX.OT",0
"2724","98428",1976,7,16,"98424_01","jt djb cjw","07/22/2024","na",56,41,"1207","control","control_1974-1983","30.77861","-89.82972","MYX.OT",0
"2725","98428",1976,7,16,"98428_03","jt kl","07/22/2024","na",43,34,"627","control","control_1974-1983","30.77861","-89.82972","MYX.OT",0
"2726","98486",1976,7,16,"98486_04","ij kl","07/24/2024",NA,46,37,"732","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2727","98486",1976,7,16,"98486_02","ij dmdm","07/24/2024",NA,50,41,"996","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2728","98486",1976,7,16,"98486_01","ij dmdm gmc","07/24/2024",NA,45,36,"730","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",16
"2729","98486",1976,7,16,"98486_03","ij GMC","07/24/2024",NA,47,36,"759","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2730","100406",1976,12,10,"100406_05","KL","07/15/2023","F",90,72,"","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2731","100406",1976,12,10,"100406_02","djb gmc cjw","07/15/2024","na",121,99,"14479","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2732","100406",1976,12,10,"100406_01","jt ij gmc cjw","07/15/2024","f",90,70,"5275","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2733","100406",1976,12,10,"100406_04","sc gmc kl","07/15/2024","f",69,56,"2165","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2734","100406",1976,12,10,"100406_03","djb ij kl","07/15/2024","f",79,61,"3402","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2735","100831",1977,1,19,"100831_04","jt kl","07/16/2024","na",48,35,"606","control","control_1974-1983","30.76639","-89.83195","MYX.OT",0
"2736","100831",1977,1,19,"100831_01","SC DJB DMDM","07/16/2024",NA,54,42,"1035","control","control_1974-1983","30.76639","-89.83195","MYX.OT",28
"2737","100831",1977,1,19,"100831_02","SC JT GMC","07/16/2024","na",52,40,"783","control","control_1974-1983","30.76639","-89.83195","MYX.OT",0
"2738","100831",1977,1,19,"100831_03","SC GMC KL","07/17/2024","na",59,47,"1319","control","control_1974-1983","30.76639","-89.83195","MYX.OT",0
"2739","100905",1977,1,19,"100905_04","ht cjw","04/15/2024","f",109,84,"","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2740","100905",1977,1,19,"100905_03","HT DD","04/15/2024","F",93,73,"","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2741","100905",1977,1,19,"100905_01","SD ACL GMC","04/02/2024","M",103,83,"","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2742","100905",1977,1,19,"100905_02","SD ACL GMC","04/02/2024","F",115,96,"","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2743","104270",1977,10,19,"104270_02","SC CLW","07/15/2024",NA,86,66,"5312","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2744","104270",1977,10,19,"104270_01","IJ GMC","07/15/2024",NA,55,43,"1321","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2745","104270",1977,10,19,"104270_03","sc dmdm kl","07/15/2024","na",75,60,"2664","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2746","104270",1977,10,19,"104270_04","SC GMC","07/15/2024",NA,59,41,"1696","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2747","156660",1989,10,12,"156660_01","IJ DJB GMC","07/09/2024","na",65,51,"1958","control","control_1984-1993","30.76528","-89.83222","MYX.OT",0
"2748","106828",1978,4,20,"106828_01","CLW","07/08/2024","na",47,38,"824","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2749","106828",1978,4,20,"106828_02","JT DMDM","07/08/2024","F",69,57,"2957","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2750","106828",1978,4,20,"106828_04","DMDM SC GMC","07/08/2024",NA,72,58,"3015","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2751","106828",1978,4,20,"106828_03","CJW GMC","07/08/2024","F",83,60,"6265","control","control_1974-1983","30.76805","-89.83083","MYX.OT",0
"2752","118314",1980,10,23,"118314_02","SC DJB GMC","07/16/2024","na",81,67,"3836","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2753","118314",1980,10,23,"118314_04","ij jt kl","07/16/2024","m",70,58,"2820","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2754","118314",1980,10,23,"118314_01","sc djb cjw","07/16/2024","na",72,58,"2902","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2755","118314",1980,10,23,"118314_03","djb kl ","07/16/2024","f",101,84,"8098","impact","impact_1974-1983","30.70222","-89.84417","MYX.OT",0
"2756","132494",1983,10,6,"132494_02","DJB CJW","07/08/24",NA,61,48,"2036","impact","impact_1974-1983","30.74055","-89.82694","MYX.OT",0
"2757","132494",1983,10,6,"132494_04","SC DJB GMC","07/09/2024",NA,51,41,"1163","impact","impact_1974-1983","30.74055","-89.82694","MYX.OT",0
"2758","132494",1983,10,6,"132494_01","DJB CJW","07/08/24",NA,52,40,"1389","impact","impact_1974-1983","30.74055","-89.82694","MYX.OT",0
"2759","132494",1983,10,6,"132494_03","DJB GMC","07/09/2024",NA,51,40,"1072","impact","impact_1974-1983","30.74055","-89.82694","MYX.OT",0
"2760","134732",1984,4,20,"134732_01","ij dmdm","07/19/2024",NA,61,49,"1623","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2761","134732",1984,4,20,"134732_02","clw","07/19/2024",NA,59,42,"1499","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2762","134732",1984,4,20,"134732_03","dbj gmc","07/19/2024",NA,60,46,"1530","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2763","134732",1984,4,20,"134732_04","sc kl","07/22/2024",NA,61,46,"1703","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2764","136233",1984,7,17,"136233_01","SC KL","07/15/2024",NA,81,62,"4202","impact","impact_1984-1993","30.74055","-89.82694","MYX.OT",0
"2765","136233",1984,7,17,"136233_04","DJB GMC KL","07/15/2024","na",84,68,"3989","impact","impact_1984-1993","30.74055","-89.82694","MYX.OT",0
"2766","136233",1984,7,17,"136233_02","jt dmdm","07/15/2024","f",76,60,"3340","impact","impact_1984-1993","30.74055","-89.82694","MYX.OT",0
"2767","136233",1984,7,17,"136233_03","ij sc dmdm","07/15/2024","na",79,69,"na","impact","impact_1984-1993","30.74055","-89.82694","MYX.OT",0
"2768","146778",1986,10,9,"146778_02","DJB DMDM","07/17/2024","F",71,54,"2759","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",0
"2769","146778",1986,10,9,"146778_04","SC IJ JT CLW","07/17/2024",NA,73,60,"3236","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",0
"2770","146778",1986,10,9,"146778_01","JT IJ GMC","07/17/2024","na",70,53,"2710","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",0
"2771","146778",1986,10,9,"146778_03","DJB GMC","07/17/2024","na",91,73,"5703","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",0
"2772","149280",1987,14,1987,"149280_02","CLW CJW","07/11/2024","na",49,41,"964","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2773","149280",1987,14,1987,"149280_03","CLW ","07/11/2024","na",52,42,"1134","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2774","149280",1987,14,1987,"149280_04","CLW/DMDM","07/11/2024","na",48,38,"907","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2775","149280",1987,14,1987,"149280_01","CLW GMC","07/11/2024","na",47,37,"841","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2776","151705",1988,4,14,"151705_02","IJ KL","07/16/2024",NA,76,55,"2766","impact","impact_1984-1993","30.75417","-89.82694","MYX.OT",0
"2777","151705",1988,4,14,"151705_04","jt djb dmdm gmc","07/16/2024","na",65,48,"1688","impact","impact_1984-1993","30.75417","-89.82694","MYX.OT",0
"2778","151705",1988,4,14,"151705_01","sc djb gmc","07/16/2024","na",74,60,"2904","impact","impact_1984-1993","30.75417","-89.82694","MYX.OT",0
"2779","151705",1988,4,14,"151705_03","sc dmdm djb","07/16/2024","na",64,52,"1924","impact","impact_1984-1993","30.75417","-89.82694","MYX.OT",0
"2780","156651",1989,10,12,"156651_01","jt sc dmdm","07/22/2024","na",63,47,"1862","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2781","156651",1989,10,12,"156651_03","jt sc kl","07/22/2024","na",67,51,"1998","control","control_1984-1993","30.77583","-89.82722","MYX.OT",22
"2782","156651",1989,10,12,"156651_04","djb sc gmc","07/22/2024","na",60,48,"1838","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2783","156651",1989,10,12,"156651_02","sc gmc","07/22/2024",NA,64,52,"1784","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2784","156660",1989,10,12,"156660_03","JT DJB/CJW","07/09/2024",NA,60,47,"1810","impact","impact_1984-1993","30.76528","-89.83222","MYX.OT",0
"2785","156660",1989,10,12,"156660_04","IJ SC/DMDM","07/09/2024",NA,55,44,"1226","impact","impact_1984-1993","30.76528","-89.83222","MYX.OT",0
"2786","156660",1989,10,12,"156660_02","JT SC DMDM","07/09/2024","F",48,37,"728","impact","impact_1984-1993","30.76528","-89.83222","MYX.OT",0
"2787","156672",1989,10,12,"156672_04","DJB KL","07/09/2024",NA,55,44,"1271","impact","impact_1984-1993","30.75667","-89.82611","MYX.OT",0
"2788","156672",1989,10,12,"156672_01","DJB DMDM","07/09/2024",NA,58,44,"1528","impact","impact_1984-1993","30.75667","-89.82611","MYX.OT",0
"2789","156672",1989,10,12,"156672_03","DJB CJW","07/09/2024",NA,50,37,"848","impact","impact_1984-1993","30.75667","-89.82611","MYX.OT",0
"2790","156672",1989,10,12,"156672_02","DJB GMC","07/09/2024",NA,53,41,"1136","impact","impact_1984-1993","30.75667","-89.82611","MYX.OT",0
"2791","160024",1991,1,3,"160024_04","jt djb ij kl","07/16/2024","na",96,73,"6710","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",0
"2792","160024",1991,1,3,"160024_03","djb sc kl","07/16/2024","na",98,76,"2098","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",2
"2793","160024",1991,1,3,"160024_01","sc ij dmdm","07/16/2024","na",113,93,"12164","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",0
"2794","160024",1991,1,3,"160024_02","IJ KL","07/16/2024",NA,105,84,"6552","impact","impact_1984-1993","30.70222","-89.84417","MYX.OT",0
"2795","161604",1991,10,26,"161604_01","sc clw cjw","07/12/2024","na",68,57,"2564","control","control_1984-1993","30.77583","-89.82722","MYX.OT",2
"2796","161604",1991,10,26,"161604_03","djb clw gmc","07/11/2024","na",71,56,"3079","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2797","161604",1991,10,26,"161604_04","DJB CLW","07/11/2024",NA,69,55,"2638","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2798","161604",1991,10,26,"161604_02","KL","07/11/2024","na",71,57,"3166","control","control_1984-1993","30.77583","-89.82722","MYX.OT",0
"2799","172513",1995,1,14,"172513_02","IJ DJB/KL","07/09/2024",NA,67,54,"2565","control","control_1994-2003","30.77861","-89.82972","MYX.OT",0
"2800","172513",1995,1,14,"172513_03","JT KL","07/09/2024","F",75,58,"3215","control","control_1994-2003","30.77861","-89.82972","MYX.OT",0
"2801","172513",1995,1,14,"172513_01","JT JT/DJB/CJW","07/09/2024",NA,73,56,"2754","control","control_1994-2003","30.77861","-89.82972","MYX.OT",0
"2802","172513",1995,1,14,"172513_04","JT/GMC/IJ","07/09/2024",NA,69,56,"2351","control","control_1994-2003","30.77861","-89.82972","MYX.OT",0
"2803","174634",1995,4,29,"174634_01","sc gmc ij","07/15/2024","na",72,60,"3940","impact","impact_1994-2003","30.76222","-89.83111","MYX.OT",0
"2804","174634",1995,4,29,"174634_04","jt kl","07/12/2024","f",80,65,"5333","impact","impact_1994-2003","30.76222","-89.83111","MYX.OT",0
"2805","174634",1995,4,29,"174634_02","GMC CJW","07/12/2024",NA,98,82,"6557","impact","impact_1994-2003","30.76222","-89.83111","MYX.OT",0
"2806","174634",1995,4,29,"174634_03","djb sc kl","07/12/2024","na",93,73,"5623","impact","impact_1994-2003","30.76222","-89.83111","MYX.OT",0
"2807","175623",1995,7,29,"175623_01","SC CJW CLW","07/18/2024",NA,51,42,"1280","impact","impact_1994-2003","30.75417","-89.82694","MYX.OT",0
"2808","175623",1995,7,29,"175623_03","JT CJW DMDM","07/18/2024",NA,51,40,"1179","impact","impact_1994-2003","30.75417","-89.82694","MYX.OT",0
"2809","175623",1995,7,29,"175623_02","DJB IJ GMC","07/18/2024",NA,50,41,"1292","impact","impact_1994-2003","30.75417","-89.82694","MYX.OT",0
"2810","184784",1997,10,12,"184784_01","ij cjw","07/22/2024","na",57,48,"1462","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2811","184784",1997,10,12,"184784_02","jt ij kl","07/22/2024","na",62,47,"1898","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2812","184784",1997,10,12,"184784_04","jt sc cjw","07/22/2024","na",63,48,"1906","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2813","184784",1997,10,12,"184784_03","djb sc gmc","07/22/2024","na",59,47,"1941","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2814","185790",1998,4,25,"185790_03","DMDM IJ CLW","07/22/2024","F",69,55,"3373","control","control_1994-2003","30.77611","-89.82777","MYX.OT",0
"2815","185790",1998,4,25,"185790_04","IJ DJB DMDM","07/22/2024","F",69,54,"2898","control","control_1994-2003","30.77611","-89.82777","MYX.OT",0
"2816","185790",1998,4,25,"185790_01","DJB GMC","07/22/2024",NA,69,55,"2957","control","control_1994-2003","30.77611","-89.82777","MYX.OT",0
"2817","185790",1998,4,25,"185790_02","DJB KL","07/22/2024",NA,76,63,"3728","control","control_1994-2003","30.77611","-89.82777","MYX.OT",0
"2818","186257",1998,7,18,"186257_01","jt djb gmc","07/10/2024","na",70,55,"3187","impact","impact_1994-2003","30.73694","-89.82694","MYX.OT",0
"2819","186257",1998,7,18,"186257_04","sc ij kl","07/10/2024","na",76,58,"3433","impact","impact_1994-2003","30.73694","-89.82694","MYX.OT",0
"2820","186257",1998,7,18,"186257_02","JT SJB GMC","7/10/2024","na",72,55,"3122","impact","impact_1994-2003","30.73694","-89.82694","MYX.OT",0
"2821","186257",1998,9,18,"186257_03","SC KL","7/10/2024","na",67,55,"2630","impact","impact_1994-2003","30.73694","-89.82694","MYX.OT",0
"2822","186646",1998,10,10,"186646_01","JT IJ KL","07/18/2024","na",70,54,"3012","control","control_1994-2003","30.77611","-89.82722","MYX.OT",0
"2823","186646",1998,10,10,"186646_02","SC CJW KL","07/18/2024","na",67,53,"2457","control","control_1994-2003","30.77611","-89.82722","MYX.OT",0
"2824","186646",1998,10,10,"186646_04","SC IJ CJW","07/18/2024","na",65,53,"2221","control","control_1994-2003","30.77611","-89.82722","MYX.OT",0
"2825","186646",1998,10,10,"186646_03","DJB KL","7/18/2024",NA,64,52,"2207","control","control_1994-2003","30.77611","-89.82722","MYX.OT",0
"2826","189549",1999,10,9,"189549_03","KL DJB DMDM","07/12/2024","F",74,60,"3261","impact","impact_1994-2003","30.70389","-89.84472","MYX.OT",0
"2827","189549",1999,10,9,"189549_04","jt sc dmdm","07/12/2024","f",72,55,"3038","impact","impact_1994-2003","30.70389","-89.84472","MYX.OT",0
"2828","189549",1999,10,9,"189549_02","ij gmc cjw","07/12/2024","na",74,63,"na","impact","impact_1994-2003","30.70389","-89.84472","MYX.OT",0
"2829","189549",1999,10,9,"189549_01","IJ SC","07/12/2024",NA,74,59,"3492","impact","impact_1994-2003","30.70389","-89.84472","MYX.OT",0
"2830","190938",2000,7,1,"190938_02","DJB KL","07/19/2024",NA,82,64,"4417","control","control_1994-2003","30.77583","-89.82722","MYX.OT",0
"2831","190938",2000,7,1,"190938_03","ij sc kl","07/19/2024","na",70,57,"2702","control","control_1994-2003","30.77583","-89.82722","MYX.OT",0
"2832","190938",2000,7,1,"190938_04","DJB GMC","07/19/2024",NA,68,53,"2689","control","control_1994-2003","30.77583","-89.82722","MYX.OT",0
"2833","190938",2000,7,1,"190938_01","DJB DMDM","07/19/2024",NA,66,54,"1966","control","control_1994-2003","30.77583","-89.82722","MYX.OT",0
"2834","192995",2001,7,21,"192995_01","SC/IJ DMDM","07/10/2024",NA,42,34,"558","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2835","192995",2001,7,21,"192995_03","DJB GMC SC KL","7/10/2024","na",40,30,"506","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2836","192995",2001,7,21,"192995_04","SC KL","7/10/2024","na",38,30,"392","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2837","192995",2001,7,21,"192995_02","DJB GMC","07/10/2024",NA,43,35,"752","impact","impact_1994-2003","30.74195","-89.82528","MYX.OT",0
"2838","196858",2004,1,31,"196858_02","SC","07/15/2024","F",58,47,"1258","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2839","196858",2004,1,31,"196858_04","ij jt kl","07/15/2024","f",92,75,"5799","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2840","196858",2004,1,31,"196858_01","SC DMDM","07/15/2024",NA,61,48,"1548","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2841","196858",2004,1,31,"196858_03","SC","07/15/2024",NA,63,47,"1478","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2842","196877",2004,1,31,"196877_04","DJB JT KL","07/18/2024",NA,83,66,"3263","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2843","196877",2004,1,31,"196877_02","SC CJW","07/18/2024",NA,69,56,"2256","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2844","196877",2004,1,31,"196877_01","CLW","07/18/2024",NA,70,54,"2221","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2845","196877",2004,1,31,"196877_03","cjw kl jt","07/18/2024",NA,87,68,"4915","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2846","196886",2004,1,31,"196886_04","DJB GMC","07/12/2024",NA,77,63,"3849","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2847","196886",2004,1,31,"196886_02","jt ij","07/12/2024","f",74,58,"3190","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2848","196886",2004,1,31,"196886_01","djb cjw","07/12/2024","na",98,78,"7711","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2849","196886",2004,1,31,"196886_03","jt kl","07/12/2024","f",89,70,"5441","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2850","197038",2004,4,24,"197038_03","DJB JT CJW","07/16/2024",NA,62,49,"2128","impact","impact_2004-2013","30.76528","-89.83222","MYX.OT",0
"2851","197038",2004,4,24,"197038_02","DJB CJW","07/16/2024","na",58,49,"1748","impact","impact_2004-2013","30.76528","-89.83222","MYX.OT",0
"2852","197038",2004,4,24,"197038_04","sc jt gmc","07/17/2024","na",63,52,"2081","impact","impact_2004-2013","30.76528","-89.83222","MYX.OT",0
"2853","197038",2004,4,24,"197038_01","SC IJ GMC","07/16/2024","na",63,51,"1956","impact","impact_2004-2013","30.76528","-89.83222","MYX.OT",0
"2854","197056",2004,4,24,"197056_01","DJB KL","7/10/2024","na",59,45,"1548","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2855","197056",2004,4,24,"197056_03","DJB/GMC","7/10/2024","na",58,43,"1516","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2856","197056",2004,4,24,"197056_04","sc djb sc kl gmc","07/10/2024","na",57,46,"1630","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2857","197056",2004,4,24,"197056_02","SC DJB CJW","7/10/2024","na",58,47,"1811","impact","impact_2004-2013","30.74195","-89.82528","MYX.OT",0
"2858","197275",2004,7,17,"197275_02","sc clw","07/15/2024","na",62,49,"1698","impact","impact_2004-2013","30.74055","-89.82694","MYX.OT",0
"2859","197275",2004,7,17,"197275_04","SC IJ GMC","07/16/2024",NA,67,50,"1930","impact","impact_2004-2013","30.74055","-89.82694","MYX.OT",0
"2860","197275",2004,7,17,"197275_01","JT DMDM CJW","07/15/2024","na",71,54,"2267","impact","impact_2004-2013","30.74055","-89.82694","MYX.OT",0
"2861","197275",2004,7,17,"197275_03","djb cjw","07/15/2024","na",69,55,"2311","impact","impact_2004-2013","30.74055","-89.82694","MYX.OT",0
"2862","198570",2005,7,15,"198570_03","sc dmdm","07/22/2024",NA,48,36,"973","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2863","198570",2005,7,15,"198570_02","jt djb gmc","07/22/2024","na",43,37,"978","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2864","198570",2005,7,15,"198570_01","sc dmdm","07/22/2024","F",46,37,"805","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2865","198570",2005,7,15,"198570_04","sc cjw","07/22/2024",NA,47,37,"899","control","control_2004-2013","30.77611","-89.82777","MYX.OT",0
"2866","198587",2005,7,15,"198587_02","JT SC CLW","7/11/2024","na",51,40,"1183","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2867","198587",2005,7,15,"198587_04","JT DJB CJW","7/11/2024","na",50,40,"1052","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2868","198587",2005,7,15,"198587_03","DJB JT KL CJW","07/11/2024","na",52,40,"1253","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2869","198587",2005,7,15,"198587_01","IJ SC CJW","7/11/2024","na",51,44,"1246","impact","impact_2004-2013","30.75444","-89.82722","MYX.OT",0
"2870","198623",2005,7,15,"198634_02","SC GMC","7/10/2024","na",49,35,"937","impact","impact_2004-2013","30.70222","-89.84417","MYX.OT",0
"2871","198623",2005,7,15,"198623_04","jt sc kl","07/11/2024","na",50,38,"1052","impact","impact_2004-2013","30.70222","-89.84417","MYX.OT",0
"2872","198623",2005,7,15,"198623_01","DJB/ DMDM","7/10/2024","na",47,37,"400","impact","impact_2004-2013","30.70222","-89.84417","MYX.OT",0
"2873","198623",2005,7,15,"198623_03","DJB CJW","07/10/2024","na",47,38,"1046","impact","impact_2004-2013","30.70222","-89.84417","MYX.OT",0
"2874","175623",1995,7,29,"175623_04","DJB IJ ","07/18/2024",NA,51,40,"1184","impact","impact_1994-2003","30.75417","-89.82694","MYX.TIN",0
"2875","30995",1963,12,12,"30995_02","SC CJW","07/18/2024",NA,84,68,"5293","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2876","30995",1963,12,12,"30995_01","JT DMDM KL","07/08/2024","na",78,60,"3996","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2877","30995",1963,12,12,"30995_04","sc ij dmdm","07/18/2024","f",88,70,"6293","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2878","30995",1963,12,12,"30995_03","JT IJ GMC","07/18/2024","na",83,65,"4592","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2879","31084",1964,2,20,"31084_03","IJ DJB KL","07/19/2024","F",92,72,"6452","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2880","31084",1964,2,20,"31084_04","SC DJB GMC","07/19/2024",NA,93,77,"4966","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2881","31084",1964,2,20,"31084_02","sc ij cjw","07/19/2024","na",93,74,"7820","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2882","31084",1964,2,20,"31084_01","dmdm gmc","07/19/2024","f",92,71,"6352","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2883","31145",1963,6,23,"31145_03","djb cjw","07/22/2024","na",67,52,"2270","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2884","31145",1963,6,23,"31145_02","sc jt gmc","07/22/2024","na",65,54,"2017","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2885","31145",1963,6,23,"31145_01","JT CJW","07/22/2024","na",70,53,"2608","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2886","31145",1963,6,23,"31145_04","djb dmdm","07/22/2024","na",44,35,"657","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2887","31194",1963,5,19,"31194_03","SD GMC","04/02/2024",NA,69,52,"","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2888","31194",1963,5,19,"31194_02","SD CJW","04/02/2024",NA,74,61,"","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2889","31194",1963,5,19,"31194_01","ht kl","04/01/2024","na",71,55,"","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2890","31194",1963,5,19,"31194_04","SD DD","04/02/2024","F",84,68,"","control","control_1954-1963","30.77861","-89.82972","MYX.TIN",0
"2891","31296",1963,12,13,"31296_03","DD GMC","03/27/2024","F",105,85,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.TIN",0
"2892","31296",1963,12,13,"31296_04","dd ht kl","04/01/2024","f",106,81,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.TIN",0
"2893","31296",1963,12,13,"31296_02","kl","03/27/2024","f",77,62,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.TIN",0
"2894","31296",1963,12,13,"31296_01","gmc cjw","03/27/2024","f",113,89,"","impact","impact_1954-1963","30.70222","-89.84417","MYX.TIN",0
"2895","37937",1965,6,5,"37937_01","SC KL","07/09/2024",NA,86,73,"5392","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2896","37937",1965,6,5,"37937_02","DJB KL","07/09/2024",NA,71,58,"2952","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2897","37937",1965,6,5,"37937_03","SC KL","07/09/2024",NA,93,75,"6055","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2898","37937",1965,6,5,"37937_04","SC KL","07/09/2024",NA,87,68,"5306","control","control_1964-1973","30.77861","-89.82972","MYX.TIN",0
"2899","37981",1965,7,3,"37981_04","ij sc djb kl","07/11/2024","na",68,54,"2539","impact","impact_1964-1973","30.70222","-89.84417","MYX.TIN",0
"2900","37981",1965,7,3,"37981_03","JT DJB DMDM","7/11/2024","na",47,36,"793","impact","impact_1964-1973","30.70222","-89.84417","MYX.TIN",0
